"O_trunc" "O_eps" "eps_speed" "prob"
1 1 20 0.889199253749606
1 1 20 0.9
1 1 20 0.893049272571305
1 1 20 0.877349207536809
2 1 20 0.884317562885679
1 1 20 0.879983244286786
2 1 20 0.9
2 1 20 0.870528360866976
1 1 20 0.865382285113553
1 1 20 0.870746749882107
1 1 20 0.886511436897052
1 1 20 0.9
1 1 20 0.9
1 1 20 0.9
0 1 20 0.9
