"O_trunc" "O_eps" "eps_speed" "prob"
2 0 1 0.9
2 -0.142857142857143 0.857142857142857 0.874574425727885
2 -0.142857142857143 0.857142857142857 0.873555096910067
2 -0.142857142857143 0.857142857142857 0.874939669130089
3 0 1 0.9
1 0 0.857142857142857 0.874559236962068
2 0 0.857142857142857 0.880622717834872
3 0 1 0.9
2 -0.142857142857143 0.857142857142857 0.867116168021578
2 0 1 0.9
2 0 1 0.9
2 0 1 0.9
1 -1 1.16666666666667 0.9
1 -1 1.2 0.9
1 -0.666666666666667 1.33333333333333 0.9
